,url,Attribute,Home Result,Away Result
1072,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,45',(Try),de Thierry N.
1073,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,59',(Conversion Goal),Brechin M.
1074,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,66',(Try),Scott C.
1075,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,67',(Try),de Thierry N.
1076,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,69',(Conversion Goal),Aranda E.
1077,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,78',(Try),Brechin M.
1078,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,79',(Try),de Thierry N.
1079,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,80',(Conversion Goal),Van Der Smit L.
1080,https://www.flashscore.com/match/EHcD0awJ/#/match-summary/match-statistics/0,80',(Try),de Thierry N.
1081,https://www.flashscore.com/match/IRZiuZ1e/#/match-summary/match-statistics/0,Tries,5,3
1082,https://www.flashscore.com/match/IRZiuZ1e/#/match-summary/match-statistics/0,Conversion Goals,3,2
1083,https://www.flashscore.com/match/IRZiuZ1e/#/match-summary/match-statistics/0,Conversion Goal Attempts,3,2
1084,https://www.flashscore.com/match/IRZiuZ1e/#/match-summary/match-statistics/0,Penalty Goals,0,2
1085,https://www.flashscore.com/match/IRZiuZ1e/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,2
1086,https://www.flashscore.com/match/IRZiuZ1e/#/match-summary/match-statistics/0,Goals %,100,100
1087,https://www.flashscore.com/match/IRZiuZ1e/#/match-summary/match-statistics/0,Dropped Goals,0,0
1088,https://www.flashscore.com/match/IRZiuZ1e/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
1089,https://www.flashscore.com/match/IRZiuZ1e/#/match-summary/match-statistics/0,Total Runs,152,88
1090,https://www.flashscore.com/match/IRZiuZ1e/#/match-summary/match-statistics/0,Metres Run With Ball,500,474
1091,https://www.flashscore.com/match/IRZiuZ1e/#/match-summary/match-statistics/0,Yellow Cards,0,1
1092,https://www.flashscore.com/match/6if52L86/#/match-summary/match-statistics/0,20 - 0,1ST HALF,-
1093,https://www.flashscore.com/match/6if52L86/#/match-summary/match-statistics/0,13 - 5,2ND HALF,-
1094,https://www.flashscore.com/match/zsVx9ALa/#/match-summary/match-statistics/0,Tries,0,1
1095,https://www.flashscore.com/match/zsVx9ALa/#/match-summary/match-statistics/0,Conversion Goals,0,1
1096,https://www.flashscore.com/match/zsVx9ALa/#/match-summary/match-statistics/0,Conversion Goal Attempts,0,1
1097,https://www.flashscore.com/match/zsVx9ALa/#/match-summary/match-statistics/0,Penalty Goals,8,4
1098,https://www.flashscore.com/match/zsVx9ALa/#/match-summary/match-statistics/0,Penalty Goal Attempts,8,4
1099,https://www.flashscore.com/match/zsVx9ALa/#/match-summary/match-statistics/0,Goals %,100,100
1100,https://www.flashscore.com/match/zsVx9ALa/#/match-summary/match-statistics/0,Dropped Goals,0,2
1101,https://www.flashscore.com/match/zsVx9ALa/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,2
1102,https://www.flashscore.com/match/zsVx9ALa/#/match-summary/match-statistics/0,Total Runs,91,117
1103,https://www.flashscore.com/match/zsVx9ALa/#/match-summary/match-statistics/0,Metres Run With Ball,335,297
1104,https://www.flashscore.com/match/zsVx9ALa/#/match-summary/match-statistics/0,Yellow Cards,0,1
1105,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,13 - 17,1ST HALF,4'
1106,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,(Penalty Goal),Swanepoel T. H.,8'
1107,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,(Penalty Goal),Swanepoel T. H.,11'
1108,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,(Try),Rodrigo M.,12'
1109,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,(Conversion Goal),Cabral D.,18'
1110,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,(Try),Katjijeko M.,20'
1111,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,(Conversion Goal),Swanepoel T. H.,27'
1112,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,(Penalty Goal),Cabral D.,40'
1113,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,(Try),Martins N.,40'
1114,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,(Conversion Goal),Cabral D.,2ND HALF
1115,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,42',9 - 20,Swanepoel T. H.
1116,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,50',(Penalty Goal),Dos Santos J. P.
1117,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,51',(Try),Cabral D.
1118,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,53',(Conversion Goal),Swanepoel T. H.
1119,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,55',(Penalty Goal),Lucas P.
1120,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,55',Gomes Camacho H.,Thomas C.
1121,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,55',Fernandes F.,Cabral D.
1122,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,59',(Penalty Goal),Swanepoel T. H.
1123,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,60',(Penalty Goal),Vicente P.
1124,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,62',Begic L.,Baptista V.
1125,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,65',Granate J.,Cardoso Pinto M.
1126,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,66',(Try),Cabral D.
1127,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,68',(Conversion Goal),Pinheiro Ruiz D.
1128,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,70',Martins N.,Prim da Costa A.
1129,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,73',Ferreira D.,Broeiro Bento S.
1130,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,73',Cabral D.,Vareiro M.
1131,https://www.flashscore.com/match/AP0d4svf/#/match-summary/match-statistics/0,77',Rodrigo M.,Vareiro M.
1132,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Tries,2,3
1133,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Conversion Goals,2,2
1134,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Conversion Goal Attempts,2,3
1135,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Penalty Goals,3,2
1136,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Penalty Goal Attempts,3,2
1137,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Goals %,100,80
1138,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Dropped Goals,0,0
1139,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
1140,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Total Runs,115,90
1141,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Metres Run With Ball,332,249
1142,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Yellow Cards,1,1
1143,https://www.flashscore.com/match/QZyhOtR3/#/match-summary/match-statistics/0,Red Cards,1,0
1144,https://www.flashscore.com/match/MwRY9j6g/#/match-summary/match-statistics/0,Tries,4,4
1145,https://www.flashscore.com/match/MwRY9j6g/#/match-summary/match-statistics/0,Conversion Goals,2,4
1146,https://www.flashscore.com/match/MwRY9j6g/#/match-summary/match-statistics/0,Conversion Goal Attempts,4,4
1147,https://www.flashscore.com/match/MwRY9j6g/#/match-summary/match-statistics/0,Penalty Goals,4,0
1148,https://www.flashscore.com/match/MwRY9j6g/#/match-summary/match-statistics/0,Penalty Goal Attempts,4,0
1149,https://www.flashscore.com/match/MwRY9j6g/#/match-summary/match-statistics/0,Goals %,75,100
1150,https://www.flashscore.com/match/MwRY9j6g/#/match-summary/match-statistics/0,Dropped Goals,0,0
1151,https://www.flashscore.com/match/MwRY9j6g/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
1152,https://www.flashscore.com/match/MwRY9j6g/#/match-summary/match-statistics/0,Total Runs,115,116
1153,https://www.flashscore.com/match/MwRY9j6g/#/match-summary/match-statistics/0,Metres Run With Ball,416,288
1154,https://www.flashscore.com/match/MwRY9j6g/#/match-summary/match-statistics/0,Yellow Cards,1,0
1155,https://www.flashscore.com/match/vwtdN0tA/#/match-summary/match-statistics/0,Tries,2,2
1156,https://www.flashscore.com/match/vwtdN0tA/#/match-summary/match-statistics/0,Conversion Goals,1,2
1157,https://www.flashscore.com/match/vwtdN0tA/#/match-summary/match-statistics/0,Conversion Goal Attempts,2,2
1158,https://www.flashscore.com/match/vwtdN0tA/#/match-summary/match-statistics/0,Penalty Goals,4,1
1159,https://www.flashscore.com/match/vwtdN0tA/#/match-summary/match-statistics/0,Penalty Goal Attempts,4,1
1160,https://www.flashscore.com/match/vwtdN0tA/#/match-summary/match-statistics/0,Goals %,83,100
1161,https://www.flashscore.com/match/vwtdN0tA/#/match-summary/match-statistics/0,Dropped Goals,0,0
1162,https://www.flashscore.com/match/vwtdN0tA/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
1163,https://www.flashscore.com/match/vwtdN0tA/#/match-summary/match-statistics/0,Total Runs,90,107
1164,https://www.flashscore.com/match/vwtdN0tA/#/match-summary/match-statistics/0,Metres Run With Ball,395,415
1165,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,21 - 13,1ST HALF,3'
1166,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,(Try),Niue O.,5'
1167,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,(Conversion Goal),Leuila D.,8'
1168,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,(Penalty Goal),Vinuesa G.,17'
1169,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,(Try),Paiaaua D.,18'
1170,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,(Conversion Goal),Leuila D.,20'
1171,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,(Try),Vinuesa G.,21'
1172,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,(Conversion Goal),Vinuesa G.,28'
1173,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,(Try),Matavao M.,29'
1174,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,(Conversion Goal),Leuila D.,40+1'
1175,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,(Penalty Goal),Vinuesa G.,2ND HALF
1176,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,52',13 - 17,Alonso M.
1177,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,53',(Try),Vinuesa G.
1178,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,69',(Conversion Goal),Vinuesa G.
1179,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,71',(Penalty Goal),Leuila D.
1180,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,74',(Penalty Goal),Leuila D.
1181,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,79',(Penalty Goal),Ah Wong N.
1182,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,80',(Try),Leuila D.
1183,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,80+3',(Conversion Goal),Pirlet H.
1184,https://www.flashscore.com/match/xC2l639s/#/match-summary/match-statistics/0,80+4',(Try),Vinuesa G.
1185,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,13 - 10,1ST HALF,4'
1186,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,(Penalty Goal),Nelson P.,10'
1187,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,(Penalty Goal),Nelson P.,13'
1188,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,(Penalty Goal),Conache A.,24'
1189,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,(Try),Benn N.,25'
1190,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,(Conversion Goal),Nelson P.,31'
1191,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,(Try),Neculau V.,32'
1192,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,(Conversion Goal),Neculau V.,2ND HALF
1193,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,44',22 - 12,Fryer E.
1194,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,45',(Try),Nelson P.
1195,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,48',(Conversion Goal),Conache A.
1196,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,49',(Try),Conache A.
1197,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,61',(Conversion Goal),Manumua T.
1198,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,65',(Try),Quattrin A.
1199,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,66',(Try),Nelson P.
1200,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,69',(Conversion Goal),Quattrin A.
1201,https://www.flashscore.com/match/Yq7IBPoK/#/match-summary/match-statistics/0,79',(Try),Nelson P.
1202,https://www.flashscore.com/match/YBVXtgak/#/match-summary/match-statistics/0,Tries,1,6
1203,https://www.flashscore.com/match/YBVXtgak/#/match-summary/match-statistics/0,Conversion Goals,1,6
1204,https://www.flashscore.com/match/YBVXtgak/#/match-summary/match-statistics/0,Conversion Goal Attempts,1,6
1205,https://www.flashscore.com/match/YBVXtgak/#/match-summary/match-statistics/0,Penalty Goals,0,0
1206,https://www.flashscore.com/match/YBVXtgak/#/match-summary/match-statistics/0,Penalty Goal Attempts,3,0
1207,https://www.flashscore.com/match/YBVXtgak/#/match-summary/match-statistics/0,Goals %,25,100
1208,https://www.flashscore.com/match/YBVXtgak/#/match-summary/match-statistics/0,Dropped Goals,0,0
1209,https://www.flashscore.com/match/YBVXtgak/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
1210,https://www.flashscore.com/match/YBVXtgak/#/match-summary/match-statistics/0,Total Runs,70,120
1211,https://www.flashscore.com/match/YBVXtgak/#/match-summary/match-statistics/0,Metres Run With Ball,177,318
1212,https://www.flashscore.com/match/YBVXtgak/#/match-summary/match-statistics/0,Yellow Cards,1,0
1213,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,0 - 15,1ST HALF,19'
1214,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,(Try),Trulla J.,30'
1215,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,(Penalty Goal),Garbisi P.,34'
1216,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,(Try),Ioane M.,35'
1217,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,(Conversion Goal),Garbisi P.,2ND HALF
1218,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,45',14 - 21,Taulani V.
1219,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,46',(Try),Faiva J.
1220,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,49',(Conversion Goal),Lamaro M.
1221,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,51',(Try),Garbisi P.
1222,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,64',(Conversion Goal),Garbisi A.
1223,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,65',(Try),Garbisi P.
1224,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,77',(Conversion Goal),Paea
1225,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,78',(Try),Faiva J.
1226,https://www.flashscore.com/match/ENIaa1FG/#/match-summary/match-statistics/0,80+4',(Conversion Goal),Koloamatangi T.
1227,https://www.flashscore.com/match/6cFi1Np4/#/match-summary/match-statistics/0,Tries,4,4
1228,https://www.flashscore.com/match/6cFi1Np4/#/match-summary/match-statistics/0,Conversion Goals,3,4
1229,https://www.flashscore.com/match/6cFi1Np4/#/match-summary/match-statistics/0,Conversion Goal Attempts,3,4
1230,https://www.flashscore.com/match/6cFi1Np4/#/match-summary/match-statistics/0,Penalty Goals,0,5
1231,https://www.flashscore.com/match/6cFi1Np4/#/match-summary/match-statistics/0,Penalty Goal Attempts,0,5
1232,https://www.flashscore.com/match/6cFi1Np4/#/match-summary/match-statistics/0,Goals %,100,100
1233,https://www.flashscore.com/match/6cFi1Np4/#/match-summary/match-statistics/0,Dropped Goals,0,0
1234,https://www.flashscore.com/match/6cFi1Np4/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
1235,https://www.flashscore.com/match/6cFi1Np4/#/match-summary/match-statistics/0,Total Runs,105,85
1236,https://www.flashscore.com/match/6cFi1Np4/#/match-summary/match-statistics/0,Metres Run With Ball,333,429
1237,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,5 - 24,1ST HALF,9'
1238,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,(Try),Rumball L.,10'
1239,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,(Missed Conversion),Nelson P.,13'
1240,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,(Try),Bayliss J.,14'
1241,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,(Conversion Goal),Thompson R.,16'
1242,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,(Try),Richardson D.,17'
1243,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,(Conversion Goal),Thompson R.,19'
1244,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,(Try),Richardson D.,20'
1245,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,(Missed Conversion),Thompson R.,30'
1246,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,(Try),Reed A.,31'
1247,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,(Missed Conversion),Thompson R.,2ND HALF
1248,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,45',7 - 49,Warr G.
1249,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,46',(Try),Thompson R.
1250,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,49',(Conversion Goal),Baillie K.
1251,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,50',(Try),Nelson P.
1252,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,51',(Conversion Goal),Warr G.
1253,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,52',(Try),Thompson R.
1254,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,54',(Conversion Goal),Reed A.
1255,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,55',(Try),Thompson R.
1256,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,61',(Conversion Goal),Paterson H.
1257,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,61',(Try),Healy B.
1258,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,69',(Conversion Goal),Dobie J.
1259,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,69',(Try),Healy B.
1260,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,74',(Conversion Goal),McDowall S.
1261,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,75',(Try),Healy B.
1262,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,80',(Conversion Goal),Steyn K.
1263,https://www.flashscore.com/match/0ppi3qGi/#/match-summary/match-statistics/0,80',(Try),Healy B.
1264,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,3 - 10,1ST HALF,22'
1265,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,(Penalty Goal),Hastoy A.,25'
1266,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,(Penalty Goal),Carreras S.,35'
1267,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,(Try),Serin B.,36'
1268,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,(Conversion Goal),Hastoy A.,2ND HALF
1269,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,44',10 - 18,Bazan L.
1270,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,45',Bertranou G.,Albornoz T.
1271,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,45',Bogado M.,Frisch A.
1272,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,46',(Try),Hastoy A.
1273,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,51',(Conversion Goal),Sordoni L.
1274,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,51',Bello E.,Vivas M.
1275,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,51',Gallo T.,Guillard M.
1276,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,51',Pesenti B.,Tuilagi P.
1277,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,51',Auradou H.,Bamba D.
1278,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,55',Colombe Reazel G.,Molina F.
1279,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,55',Alemanno M.,Hastoy A.
1280,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,58',(Penalty Goal),Taofifenua S.
1281,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,60',Gros J. B.,Montoya J.
1282,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,61',(Try),Albornoz T.
1283,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,66',(Missed Conversion),Attissogbe T.
1284,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,66',(Try),Baubigny T.
1285,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,67',Barlot G.,Hastoy A.
1286,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,69',(Missed Conversion),Pedemonte J.
1287,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,69',Paulos L.,Diallo I.
1288,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,69',Joseph J.,Ruiz I.
1289,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,69',Montoya J.,Orlando M.
1290,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,70',De La Fuente J.,Couilloud B.
1291,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,72',Serin B.,Jaminet M.
1292,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,75',Barre L.,Jaminet M.
1293,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,76',(Penalty Goal),Orlando M.
1294,https://www.flashscore.com/match/4OVmtFnk/#/match-summary/match-statistics/0,77',(Try),Albornoz T.
1295,https://www.flashscore.com/match/6wFWmMgD/#/match-summary/match-statistics/0,22 - 3,1ST HALF,-
1296,https://www.flashscore.com/match/6wFWmMgD/#/match-summary/match-statistics/0,0 - 14,2ND HALF,-
1297,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,13 - 8,1ST HALF,3'
1298,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,(Try),Arendse K.,4'
1299,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,(Conversion Goal),Pollard H.,13'
1300,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,(Penalty Goal),Crowley J.,18'
1301,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,(Penalty Goal),Pollard H.,29'
1302,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,(Penalty Goal),Pollard H.,35'
1303,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,(Try),Osborne J.,36'
1304,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,(Missed Conversion),Crowley J.,2ND HALF
1305,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,65',14 - 12,Kolbe C.
1306,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,67',(Try),Pollard H.
1307,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,74',(Conversion Goal),Arendse K.
1308,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,Murray C.,75',(Try)
1309,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,Crowley J.,76',(Conversion Goal)
1310,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,Kelleher R.,78',78'
1311,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,79',(Penalty Try),Baird R.
1312,https://www.flashscore.com/match/lQSQBCys/#/match-summary/match-statistics/0,80',(Try),Crowley J.
1313,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,13 - 10,1ST HALF,3'
1314,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,(Penalty Goal),Thomas B.,7'
1315,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,(Penalty Goal),Lolesio N.,11'
1316,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,(Missed Penalty),Lolesio N.,15'
1317,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,(Penalty Goal),Lolesio N.,21'
1318,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,(Try),Tupou T.,22'
1319,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,(Conversion Goal),Lolesio N.,22'
1320,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,25',Thomas G.,(Penalty Try)
1321,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,Mcreight F.,25',2ND HALF
1322,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,46',12 - 6,Thomas B.
1323,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,52',(Penalty Goal),Daugunu F.
